times,series,type,obj_id,color,x,y,z,angle
11,0,pedestrian,man11,white,-23.853,30.288,0,1.570796
11,0,pedestrian,man12,white,14.989,27.345,0,-1.570796
11,0,pedestrian,man13,white,14.989,29.204,0,-1.570796
11,0,pedestrian,man14,white,-36.12,15.558,0,0
11,0,pedestrian,man15,black,-37.222,15.558,0,0
11,0,pedestrian,man16,blue,-38.768,14.28,0,0
11,0,pedestrian,man18,white,-39.973,-15.363,0,3.141593
11,0,pedestrian,man19,black,-38.029,-13.38,0,3.141593
11,1,vehicle,car1,pink,2.779,56.746,0,3.141593
11,1,vehicle,car3,yellow,8.053,41.947,0,3.141593
11,1,vehicle,car4,black,1.571,19.886,0,2.970938
11,1,vehicle,car5,white,23.482,-7.567,0,1.570796
11,1,vehicle,car7,black,50.047,-7.496,0,1.570796
11,1,vehicle,car8,gray,-67.917,-7.202,0,1.570796
11,1,vehicle,car13,blue,37.291,8.406,0,-1.570796
11,1,vehicle,car14,magenta,42.676,8.406,0,-1.570796
11,1,vehicle,car15,green,36.758,3.668,0,-1.570796
11,1,vehicle,car30,black,-13.066,37.278,0,0
11,1,vehicle,car31,cyan,-8.148,37.803,0,0
11,1,vehicle,car32,black,-18.143,37,0,0
11,1,vehicle,car44,white,9.495,-37.375,0,3.141593
11,1,vehicle,car46,black,4.15,-53.249,0,3.141593
11,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
11,1,vehicle,car45,black,4.15,-38.261,0,3.141593
11,1,vehicle,car34,white,-8.148,43.596,0,0
11,1,vehicle,car48,white,9.495,-44.51,0,3.141593
11,1,traffic_light,biglights3,green,-30.389,-19.077,0,1.570796
11,1,traffic_light,renlights3,green,-30.389,-19.077,0,1.570796
11,1,traffic_light,renlights4,green,-30.389,-19.077,0,1.570796
11,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
11,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
11,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
11,1,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
11,1,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
11,1,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
11,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
11,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
11,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
11,1,pedestrian,man5,white,6.975,-27.761,0,1.570796
11,1,pedestrian,man6,black,-7.987,-27.761,0,1.570796
11,1,pedestrian,man9,blue,-24.933,26.522,0,1.570796
11,1,pedestrian,man10,green,-24.933,28.216,0,1.570796
11,1,pedestrian,man11,white,-23.853,30.288,0,1.570796
11,1,pedestrian,man12,white,14.989,27.345,0,-1.570796
11,1,pedestrian,man13,white,14.989,29.204,0,-1.570796
11,1,pedestrian,man14,white,-36.12,15.558,0,0
11,1,pedestrian,man15,black,-37.222,15.558,0,0
11,1,pedestrian,man16,blue,-38.768,14.28,0,0
11,1,pedestrian,man18,white,-39.973,-15.363,0,3.141593
11,1,pedestrian,man19,black,-38.029,-13.38,0,3.141593
11,2,vehicle,car1,pink,2.779,59.44,0,3.141593
11,2,vehicle,car3,yellow,8.053,45.738,0,3.141593
11,2,vehicle,car4,black,2.493,22.523,0,3.056265
11,2,vehicle,car5,white,28.299,-7.543,0,1.570796
11,2,vehicle,car7,black,55.168,-7.529,0,1.570796
11,2,vehicle,car8,gray,-65.101,-7.202,0,1.570796
11,2,vehicle,car13,blue,37.291,8.406,0,-1.570796
11,2,vehicle,car14,magenta,42.676,8.406,0,-1.570796
11,2,vehicle,car15,green,36.758,3.668,0,-1.570796
11,2,vehicle,car30,black,-13.066,37.278,0,0
11,2,vehicle,car31,cyan,-8.148,37.803,0,0
11,2,vehicle,car32,black,-18.143,37,0,0
11,2,vehicle,car44,white,9.495,-37.375,0,3.141593
11,2,vehicle,car46,black,4.15,-51.371,0,3.141593
11,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
11,2,vehicle,car45,black,4.15,-38.261,0,3.141593
11,2,vehicle,car34,white,-8.148,43.596,0,0
11,2,vehicle,car48,white,9.495,-44.51,0,3.141593
11,2,traffic_light,biglights3,green,-30.389,-19.077,0,1.570796
11,2,traffic_light,renlights3,green,-30.389,-19.077,0,1.570796
11,2,traffic_light,renlights4,green,-30.389,-19.077,0,1.570796
11,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
11,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
11,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
11,2,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
11,2,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
11,2,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
11,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
11,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
11,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
11,2,pedestrian,man5,white,8.341,-27.761,0,1.570796
11,2,pedestrian,man6,black,-6.281,-27.761,0,1.570796
11,2,pedestrian,man9,blue,-24.933,26.522,0,1.570796
11,2,pedestrian,man10,green,-24.933,28.216,0,1.570796
11,2,pedestrian,man11,white,-23.853,30.288,0,1.570796
11,2,pedestrian,man12,white,14.989,27.345,0,-1.570796
11,2,pedestrian,man13,white,14.989,29.204,0,-1.570796
11,2,pedestrian,man14,white,-36.12,15.558,0,0
11,2,pedestrian,man15,black,-37.222,15.558,0,0
11,2,pedestrian,man16,blue,-38.768,14.28,0,0
11,2,pedestrian,man18,white,-39.973,-15.363,0,3.141593
11,2,pedestrian,man19,black,-38.029,-13.38,0,3.141593
12,0,vehicle,car1,pink,2.779,62.134,0,3.141593
12,0,vehicle,car3,yellow,8.053,49.528,0,3.141593
12,0,vehicle,car4,black,3.209,25.223,0,3.141593
12,0,vehicle,car4,black,3.209,25.223,0,3.141593
12,0,vehicle,car5,white,33.116,-7.519,0,1.570796
12,0,vehicle,car7,black,60.29,-7.561,0,1.570796
12,0,vehicle,car8,gray,-62.284,-7.202,0,1.570796
12,0,vehicle,car12,white,-70.734,-12.105,0,1.570796
12,0,vehicle,car13,blue,37.291,8.406,0,-1.570796
12,0,vehicle,car14,magenta,42.676,8.406,0,-1.570796
12,0,vehicle,car15,green,36.758,3.668,0,-1.570796
12,0,vehicle,car30,black,-13.066,37.278,0,0
12,0,vehicle,car31,cyan,-8.148,37.803,0,0
12,0,vehicle,car32,black,-18.143,37,0,0
12,0,vehicle,car44,white,9.495,-37.375,0,3.141593
12,0,vehicle,car46,black,4.15,-49.494,0,3.141593
12,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
12,0,vehicle,car45,black,4.15,-38.261,0,3.141593
12,0,vehicle,car34,white,-8.148,43.596,0,0
12,0,vehicle,car48,white,9.495,-44.51,0,3.141593
12,0,traffic_light,biglights3,green,-30.389,-19.077,0,1.570796
12,0,traffic_light,renlights3,green,-30.389,-19.077,0,1.570796
12,0,traffic_light,renlights4,green,-30.389,-19.077,0,1.570796
12,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
12,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
12,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
12,0,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
12,0,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
12,0,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
12,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
12,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
12,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
12,0,pedestrian,man5,white,9.706,-27.761,0,1.570796
12,0,pedestrian,man6,black,-4.574,-27.761,0,1.570796
12,0,pedestrian,man9,blue,-24.933,26.522,0,1.570796
12,0,pedestrian,man10,green,-24.933,28.216,0,1.570796
12,0,pedestrian,man11,white,-23.853,30.288,0,1.570796
12,0,pedestrian,man12,white,14.989,27.345,0,-1.570796
12,0,pedestrian,man13,white,14.989,29.204,0,-1.570796
12,0,pedestrian,man14,white,-36.12,15.558,0,0
12,0,pedestrian,man15,black,-37.222,15.558,0,0
12,0,pedestrian,man16,blue,-38.768,14.28,0,0
12,0,pedestrian,man18,white,-39.973,-15.363,0,3.141593
12,0,pedestrian,man19,black,-38.029,-13.38,0,3.141593
12,1,vehicle,car3,yellow,8.053,53.318,0,3.141593
12,1,vehicle,car4,black,3.209,29.048,0,3.141593
12,1,vehicle,car5,white,37.933,-7.496,0,1.570796
12,1,vehicle,car7,black,65.412,-7.594,0,1.570796
12,1,vehicle,car8,gray,-59.468,-7.202,0,1.570796
12,1,vehicle,car12,white,-68.689,-12.105,0,1.570796
12,1,vehicle,car13,blue,37.291,8.406,0,-1.570796
12,1,vehicle,car14,magenta,42.676,8.406,0,-1.570796
12,1,vehicle,car15,green,36.758,3.668,0,-1.570796
12,1,vehicle,car30,black,-13.066,37.278,0,0
12,1,vehicle,car31,cyan,-8.148,37.803,0,0
12,1,vehicle,car32,black,-18.143,37,0,0
12,1,vehicle,car44,white,9.495,-37.375,0,3.141593
12,1,vehicle,car46,black,4.15,-47.616,0,3.141593
12,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
12,1,vehicle,car45,black,4.15,-38.261,0,3.141593
12,1,vehicle,car34,white,-8.148,43.596,0,0
12,1,vehicle,car48,white,9.495,-44.51,0,3.141593
12,1,traffic_light,biglights3,green,-30.389,-19.077,0,1.570796
12,1,traffic_light,renlights3,green,-30.389,-19.077,0,1.570796
12,1,traffic_light,renlights4,green,-30.389,-19.077,0,1.570796
12,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
12,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
12,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
12,1,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
12,1,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
12,1,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
12,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
12,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
12,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
12,1,pedestrian,man5,white,11.071,-27.761,0,1.570796
12,1,pedestrian,man6,black,-2.868,-27.761,0,1.570796
12,1,pedestrian,man9,blue,-24.933,26.522,0,1.570796
12,1,pedestrian,man10,green,-24.933,28.216,0,1.570796
12,1,pedestrian,man11,white,-23.853,30.288,0,1.570796
12,1,pedestrian,man12,white,14.989,27.345,0,-1.570796
12,1,pedestrian,man13,white,14.989,29.204,0,-1.570796
12,1,pedestrian,man14,white,-36.12,15.558,0,0
12,1,pedestrian,man15,black,-37.222,15.558,0,0
12,1,pedestrian,man16,blue,-38.768,14.28,0,0
12,1,pedestrian,man18,white,-39.973,-15.363,0,3.141593
12,1,pedestrian,man19,black,-38.029,-13.38,0,3.141593
12,2,vehicle,car3,yellow,8.053,57.108,0,3.141593
12,2,vehicle,car4,black,3.209,32.874,0,3.141593
12,2,vehicle,car5,white,42.751,-7.472,0,1.570796
12,2,vehicle,car8,gray,-56.652,-7.202,0,1.570796
12,2,vehicle,car12,white,-66.644,-12.105,0,1.570796
12,2,vehicle,car13,blue,37.291,8.406,0,-1.570796
12,2,vehicle,car14,magenta,42.676,8.406,0,-1.570796
12,2,vehicle,car15,green,36.758,3.668,0,-1.570796
12,2,vehicle,car30,black,-13.066,37.278,0,0
12,2,vehicle,car31,cyan,-8.148,37.803,0,0
12,2,vehicle,car32,black,-18.143,37,0,0
12,2,vehicle,car44,white,9.495,-37.375,0,3.141593
12,2,vehicle,car46,black,4.15,-45.738,0,3.141593
12,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
12,2,vehicle,car45,black,4.15,-38.261,0,3.141593
12,2,vehicle,car34,white,-8.148,43.596,0,0
12,2,vehicle,car48,white,9.495,-44.51,0,3.141593
12,2,traffic_light,biglights3,green,-30.389,-19.077,0,1.570796
12,2,traffic_light,renlights3,green,-30.389,-19.077,0,1.570796
12,2,traffic_light,renlights4,green,-30.389,-19.077,0,1.570796
12,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
12,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
12,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
12,2,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
12,2,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
12,2,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
12,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
12,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
12,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
12,2,pedestrian,man5,white,12.436,-27.761,0,1.570796
12,2,pedestrian,man6,black,-1.162,-27.761,0,1.570796
12,2,pedestrian,man9,blue,-24.933,26.522,0,1.570796
12,2,pedestrian,man10,green,-24.933,28.216,0,1.570796
12,2,pedestrian,man11,white,-23.853,30.288,0,1.570796
12,2,pedestrian,man12,white,14.989,27.345,0,-1.570796
12,2,pedestrian,man13,white,14.989,29.204,0,-1.570796
12,2,pedestrian,man14,white,-36.12,15.558,0,0
12,2,pedestrian,man15,black,-37.222,15.558,0,0
12,2,pedestrian,man16,blue,-38.768,14.28,0,0
12,2,pedestrian,man18,white,-39.973,-15.363,0,3.141593
12,2,pedestrian,man19,black,-38.029,-13.38,0,3.141593
13,0,vehicle,car3,yellow,8.053,60.898,0,3.141593
13,0,vehicle,car4,black,3.209,36.699,0,3.141593
13,0,vehicle,car5,white,47.568,-7.448,0,1.570796
13,0,vehicle,car8,gray,-53.835,-7.202,0,1.570796
13,0,vehicle,car8,gray,-53.835,-7.202,0,1.570796
13,0,vehicle,car12,white,-64.599,-12.105,0,1.570796
13,0,vehicle,car13,blue,37.291,8.406,0,-1.570796
13,0,vehicle,car14,magenta,42.676,8.406,0,-1.570796
13,0,vehicle,car15,green,36.758,3.668,0,-1.570796
13,0,vehicle,car30,black,-13.066,37.278,0,0
13,0,vehicle,car31,cyan,-8.148,37.803,0,0
13,0,vehicle,car32,black,-18.143,37,0,0
13,0,vehicle,car33,white,-12.689,64.698,0,0
13,0,vehicle,car44,white,9.495,-37.375,0,3.141593
13,0,vehicle,car46,black,4.15,-43.86,0,3.141593
13,0,vehicle,car46,black,4.15,-43.86,0,3.141593
13,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
13,0,vehicle,car45,black,4.15,-38.261,0,3.141593
13,0,vehicle,car34,white,-8.148,43.596,0,0
13,0,vehicle,car48,white,9.495,-44.51,0,3.141593
13,0,traffic_light,biglights3,yellow,-30.389,-19.077,0,1.570796
13,0,traffic_light,renlights3,yellow,-30.389,-19.077,0,1.570796
13,0,traffic_light,renlights4,yellow,-30.389,-19.077,0,1.570796
13,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
13,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
13,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
13,0,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
13,0,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
13,0,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
13,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
13,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
13,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
13,0,pedestrian,man5,white,13.801,-27.761,0,1.570796
13,0,pedestrian,man6,black,0.544,-27.761,0,1.570796
13,0,pedestrian,man9,blue,-24.933,26.522,0,1.570796
13,0,pedestrian,man10,green,-24.933,28.216,0,1.570796
13,0,pedestrian,man11,white,-23.853,30.288,0,1.570796
13,0,pedestrian,man12,white,14.989,27.345,0,-1.570796
13,0,pedestrian,man13,white,14.989,29.204,0,-1.570796
13,0,pedestrian,man14,white,-36.12,15.558,0,0
13,0,pedestrian,man15,black,-37.222,15.558,0,0
13,0,pedestrian,man16,blue,-38.768,14.28,0,0
13,0,pedestrian,man18,white,-39.973,-15.363,0,3.141593
13,0,pedestrian,man19,black,-38.029,-13.38,0,3.141593
13,1,vehicle,car4,black,3.209,40.525,0,3.141593
13,1,vehicle,car5,white,52.385,-7.425,0,1.570796
13,1,vehicle,car8,gray,-52.647,-7.202,0,1.570796
13,1,vehicle,car12,white,-62.554,-12.105,0,1.570796
13,1,vehicle,car13,blue,37.291,8.406,0,-1.570796
13,1,vehicle,car14,magenta,42.676,8.406,0,-1.570796
13,1,vehicle,car15,green,36.758,3.668,0,-1.570796
13,1,vehicle,car30,black,-13.066,37.278,0,0
13,1,vehicle,car31,cyan,-8.148,37.803,0,0
13,1,vehicle,car32,black,-18.143,37,0,0
13,1,vehicle,car33,white,-12.689,62.939,0,0
13,1,vehicle,car44,white,9.495,-37.375,0,3.141593
13,1,vehicle,car46,black,4.15,-43.86,0,3.141593
13,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
13,1,vehicle,car45,black,4.15,-38.261,0,3.141593
13,1,vehicle,car34,white,-8.148,43.596,0,0
13,1,vehicle,car48,white,9.495,-44.51,0,3.141593
13,1,traffic_light,biglights3,yellow,-30.389,-19.077,0,1.570796
13,1,traffic_light,renlights3,yellow,-30.389,-19.077,0,1.570796
13,1,traffic_light,renlights4,yellow,-30.389,-19.077,0,1.570796
13,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
13,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
13,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
13,1,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
13,1,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
13,1,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
13,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
13,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
13,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
13,1,pedestrian,man5,white,15.166,-27.761,0,1.570796
13,1,pedestrian,man6,black,2.25,-27.761,0,1.570796
13,1,pedestrian,man9,blue,-24.933,26.522,0,1.570796
13,1,pedestrian,man10,green,-24.933,28.216,0,1.570796
13,1,pedestrian,man11,white,-23.853,30.288,0,1.570796
13,1,pedestrian,man12,white,14.989,27.345,0,-1.570796
13,1,pedestrian,man13,white,14.989,29.204,0,-1.570796
13,1,pedestrian,man14,white,-36.12,15.558,0,0
13,1,pedestrian,man15,black,-37.222,15.558,0,0
13,1,pedestrian,man16,blue,-38.768,14.28,0,0
13,1,pedestrian,man18,white,-39.973,-15.363,0,3.141593
13,1,pedestrian,man19,black,-38.029,-13.38,0,3.141593
13,2,vehicle,car4,black,3.209,44.35,0,3.141593
13,2,vehicle,car5,white,57.202,-7.401,0,1.570796
13,2,vehicle,car8,gray,-51.459,-7.202,0,1.570796
13,2,vehicle,car12,white,-60.509,-12.105,0,1.570796
13,2,vehicle,car13,blue,37.291,8.406,0,-1.570796
13,2,vehicle,car14,magenta,42.676,8.406,0,-1.570796
13,2,vehicle,car15,green,36.758,3.668,0,-1.570796
13,2,vehicle,car30,black,-13.066,37.278,0,0
13,2,vehicle,car31,cyan,-8.148,37.803,0,0
13,2,vehicle,car32,black,-18.143,37,0,0
13,2,vehicle,car33,white,-12.689,61.181,0,0
13,2,vehicle,car44,white,9.495,-37.375,0,3.141593
13,2,vehicle,car46,black,4.15,-43.86,0,3.141593
13,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
13,2,vehicle,car45,black,4.15,-38.261,0,3.141593
13,2,vehicle,car34,white,-8.148,43.596,0,0
13,2,vehicle,car48,white,9.495,-44.51,0,3.141593
13,2,traffic_light,biglights3,yellow,-30.389,-19.077,0,1.570796
13,2,traffic_light,renlights3,yellow,-30.389,-19.077,0,1.570796
13,2,traffic_light,renlights4,yellow,-30.389,-19.077,0,1.570796
13,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
13,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
13,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
13,2,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
13,2,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
13,2,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
13,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
13,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
13,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
13,2,pedestrian,man5,white,16.532,-27.761,0,1.570796
13,2,pedestrian,man6,black,3.956,-27.761,0,1.570796
13,2,pedestrian,man9,blue,-24.933,26.522,0,1.570796
13,2,pedestrian,man10,green,-24.933,28.216,0,1.570796
13,2,pedestrian,man11,white,-23.853,30.288,0,1.570796
13,2,pedestrian,man12,white,14.989,27.345,0,-1.570796
13,2,pedestrian,man13,white,14.989,29.204,0,-1.570796
13,2,pedestrian,man14,white,-36.12,15.558,0,0
13,2,pedestrian,man15,black,-37.222,15.558,0,0
13,2,pedestrian,man16,blue,-38.768,14.28,0,0
13,2,pedestrian,man18,white,-39.973,-15.363,0,3.141593
13,2,pedestrian,man19,black,-38.029,-13.38,0,3.141593
14,0,vehicle,car4,black,3.209,48.176,0,3.141593
14,0,vehicle,car5,white,62.019,-7.377,0,1.570796
14,0,vehicle,car8,gray,-50.272,-7.202,0,1.570796
14,0,vehicle,car12,white,-58.463,-12.105,0,1.570796
14,0,vehicle,car13,blue,37.291,8.406,0,-1.570796
14,0,vehicle,car14,magenta,42.676,8.406,0,-1.570796
14,0,vehicle,car15,green,36.758,3.668,0,-1.570796
14,0,vehicle,car16,black,64.789,7.592,0,-1.570796
14,0,vehicle,car22,gray,-22.546,64.67,0,0
14,0,vehicle,car30,black,-13.066,37.278,0,0
14,0,vehicle,car31,cyan,-8.148,37.803,0,0
14,0,vehicle,car32,black,-18.143,37,0,0
14,0,vehicle,car33,white,-12.689,59.422,0,0
14,0,vehicle,car44,white,9.495,-37.375,0,3.141593
14,0,vehicle,car46,black,4.15,-43.86,0,3.141593
14,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
14,0,vehicle,car45,black,4.15,-38.261,0,3.141593
14,0,vehicle,car34,white,-8.148,43.596,0,0
14,0,vehicle,car48,white,9.495,-44.51,0,3.141593
14,0,traffic_light,biglights3,yellow,-30.389,-19.077,0,1.570796
14,0,traffic_light,renlights3,yellow,-30.389,-19.077,0,1.570796
14,0,traffic_light,renlights4,yellow,-30.389,-19.077,0,1.570796
14,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
14,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
14,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
14,0,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
14,0,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
14,0,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
14,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
14,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
14,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
14,0,pedestrian,man6,black,5.663,-27.761,0,1.570796
14,0,pedestrian,man9,blue,-24.933,26.522,0,1.570796
14,0,pedestrian,man10,green,-24.933,28.216,0,1.570796
14,0,pedestrian,man11,white,-23.853,30.288,0,1.570796
14,0,pedestrian,man12,white,14.989,27.345,0,-1.570796
14,0,pedestrian,man13,white,14.989,29.204,0,-1.570796
14,0,pedestrian,man14,white,-36.12,15.558,0,0
14,0,pedestrian,man15,black,-37.222,15.558,0,0
14,0,pedestrian,man16,blue,-38.768,14.28,0,0
14,0,pedestrian,man18,white,-39.973,-15.363,0,3.141593
14,0,pedestrian,man19,black,-38.029,-13.38,0,3.141593
14,1,vehicle,car4,black,3.209,52.001,0,3.141593
14,1,vehicle,car8,gray,-49.084,-7.202,0,1.570796
14,1,vehicle,car12,white,-56.418,-12.105,0,1.570796
14,1,vehicle,car13,blue,37.291,8.406,0,-1.570796
14,1,vehicle,car14,magenta,42.676,8.406,0,-1.570796
14,1,vehicle,car15,green,36.758,3.668,0,-1.570796
14,1,vehicle,car16,black,63.351,7.244,0,-1.489348
14,1,vehicle,car22,gray,-22.506,61.105,0,0
14,1,vehicle,car30,black,-13.066,37.278,0,0
14,1,vehicle,car31,cyan,-8.148,37.803,0,0
14,1,vehicle,car32,black,-18.143,37,0,0
14,1,vehicle,car33,white,-12.689,57.664,0,0
14,1,vehicle,car44,white,9.495,-37.375,0,3.141593
14,1,vehicle,car46,black,4.15,-43.86,0,3.141593
14,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
14,1,vehicle,car45,black,4.15,-38.261,0,3.141593
14,1,vehicle,car34,white,-8.148,43.596,0,0
14,1,vehicle,car48,white,9.495,-44.51,0,3.141593
14,1,traffic_light,biglights3,yellow,-30.389,-19.077,0,1.570796
14,1,traffic_light,renlights3,yellow,-30.389,-19.077,0,1.570796
14,1,traffic_light,renlights4,yellow,-30.389,-19.077,0,1.570796
14,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
14,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
14,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
14,1,traffic_light,biglights2,red,-30.389,-19.077,0,1.570796
14,1,traffic_light,renlights7,red,-30.389,-19.077,0,1.570796
14,1,traffic_light,renlights8,red,-30.389,-19.077,0,1.570796
14,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
14,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
14,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
14,1,pedestrian,man6,black,7.369,-27.761,0,1.570796
14,1,pedestrian,man9,blue,-24.933,26.522,0,1.570796
14,1,pedestrian,man10,green,-24.933,28.216,0,1.570796
14,1,pedestrian,man11,white,-23.853,30.288,0,1.570796
14,1,pedestrian,man12,white,14.989,27.345,0,-1.570796
14,1,pedestrian,man13,white,14.989,29.204,0,-1.570796
14,1,pedestrian,man14,white,-36.12,15.558,0,0
14,1,pedestrian,man15,black,-37.222,15.558,0,0
14,1,pedestrian,man16,blue,-38.768,14.28,0,0
14,1,pedestrian,man18,white,-39.973,-15.363,0,3.141593
14,1,pedestrian,man19,black,-38.029,-13.38,0,3.141593
14,2,vehicle,car4,black,3.209,55.827,0,3.141593
14,2,vehicle,car8,gray,-47.896,-7.202,0,1.570796
14,2,vehicle,car12,white,-54.373,-12.105,0,1.570796
14,2,vehicle,car13,blue,37.291,8.406,0,-1.570796
14,2,vehicle,car14,magenta,42.676,8.406,0,-1.570796
14,2,vehicle,car15,green,36.758,3.668,0,-1.570796
14,2,vehicle,car16,black,61.912,6.896,0,-1.407899
14,2,vehicle,car22,gray,-22.466,57.54,0,0
14,2,vehicle,car30,black,-13.066,37.278,0,0
14,2,vehicle,car31,cyan,-8.148,37.803,0,0
14,2,vehicle,car32,black,-18.143,37,0,0
14,2,vehicle,car33,white,-12.689,55.906,0,0
14,2,vehicle,car44,white,9.495,-37.375,0,3.141593
14,2,vehicle,car46,black,4.15,-43.86,0,3.141593
14,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
14,2,vehicle,car45,black,4.15,-38.261,0,3.141593
14,2,vehicle,car34,white,-8.148,43.596,0,0
14,2,vehicle,car48,white,9.495,-44.51,0,3.141593
14,2,traffic_light,biglights3,yellow,-30.389,-19.077,0,1.570796
14,2,traffic_light,renlights3,yellow,-30.389,-19.077,0,1.570796
